Class,CapShape,CapSurface,CapColor
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
edible,flat,smooth,white
