Class,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttachment,GillSpacing
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,almond,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,yellow,bruises,anise,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,almond,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,convex,scaly,brown,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,almond,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,yellow,bruises,anise,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,almond,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,flat,scaly,brown,bruises,anise,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,gray,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,convex,fibrous,brown,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,gray,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,flat,fibrous,brown,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
edible,sunken,fibrous,gray,no,none,free,close
